EventId,Date,Teams,Odds/Book,Win/Draw/Loss,MatchStats
732133,2025-12-21T19:00Z,Morocco;Comoros,"{'count': 2, 'pageIndex': 1, 'pageSize': 25, 'pageCount': 1, 'items': [{'$ref': 'http://sports.core.api.espn.com/v2/sports/soccer/leagues/caf.nations/events/732133/competitions/732133/odds/100?lang=en&region=us', 'provider': {'$ref': 'http://sports.core.api.espn.com/v2/sports/soccer/leagues/caf.nations/providers/100?lang=en&region=us', 'id': '100', 'name': 'DraftKings', 'priority': 1}, 'details': 'MAR -2.5', 'overUnder': 2.5, 'spread': -2.5, 'overOdds': -165.0, 'underOdds': 130.0, 'awayTeamOdds': {'favorite': False, 'underdog': True, 'moneyLine': 2200, 'spreadOdds': -165.0, 'open': {'favorite': False, 'pointSpread': {'alternateDisplayValue': '+2.5', 'american': '+2.5'}, 'spread': {'value': 1.5, 'displayValue': '1/2', 'alternateDisplayValue': '-200', 'decimal': 1.5, 'fraction': '1/2', 'american': '-200'}, 'moneyLine': {'value': 16.0, 'displayValue': '15/1', 'alternateDisplayValue': '+1500', 'decimal': 16.0, 'fraction': '15/1', 'american': '+1500'}}, 'close': {'pointSpread': {'alternateDisplayValue': '+2.5', 'american': '+2.5'}, 'spread': {'value': 1.6, 'displayValue': '20/33', 'alternateDisplayValue': '-165', 'decimal': 1.6, 'fraction': '20/33', 'american': '-165'}, 'moneyLine': {'value': 23.0, 'displayValue': '22/1', 'alternateDisplayValue': '+2200', 'decimal': 23.0, 'fraction': '22/1', 'american': '+2200'}}, 'current': {'pointSpread': {'alternateDisplayValue': '+2.5', 'american': '+2.5'}, 'spread': {'value': 1.6, 'displayValue': '20/33', 'alternateDisplayValue': '-165', 'decimal': 1.6, 'fraction': '20/33', 'american': '-165'}, 'moneyLine': {'value': 23.0, 'displayValue': '22/1', 'alternateDisplayValue': '+2200', 'decimal': 23.0, 'fraction': '22/1', 'american': '+2200'}}, 'team': {'$ref': 'http://sports.core.api.espn.com/v2/sports/soccer/leagues/caf.nations/seasons/2025/teams/8601?lang=en&region=us'}}, 'homeTeamOdds': {'favorite': True, 'underdog': False, 'moneyLine': -750, 'spreadOdds': 120.0, 'open': {'favorite': True, 'pointSpread': {'alternateDisplayValue': '-2.5', 'american': '-2.5'}, 'spread': {'value': 2.3, 'displayValue': '13/10', 'alternateDisplayValue': '+130', 'decimal': 2.3, 'fraction': '13/10', 'american': '+130'}, 'moneyLine': {'value': 1.15, 'displayValue': '2/13', 'alternateDisplayValue': '-650', 'decimal': 1.15, 'fraction': '2/13', 'american': '-650'}}, 'close': {'pointSpread': {'alternateDisplayValue': '-2.5', 'american': '-2.5'}, 'spread': {'value': 2.2, 'displayValue': '6/5', 'alternateDisplayValue': '+120', 'decimal': 2.2, 'fraction': '6/5', 'american': '+120'}, 'moneyLine': {'value': 1.13, 'displayValue': '2/15', 'alternateDisplayValue': '-750', 'decimal': 1.13, 'fraction': '2/15', 'american': '-750'}}, 'current': {'pointSpread': {'alternateDisplayValue': '-2.5', 'american': '-2.5'}, 'spread': {'value': 2.2, 'displayValue': '6/5', 'alternateDisplayValue': '+120', 'decimal': 2.2, 'fraction': '6/5', 'american': '+120'}, 'moneyLine': {'value': 1.13, 'displayValue': '2/15', 'alternateDisplayValue': '-750', 'decimal': 1.13, 'fraction': '2/15', 'american': '-750'}}, 'team': {'$ref': 'http://sports.core.api.espn.com/v2/sports/soccer/leagues/caf.nations/seasons/2025/teams/2869?lang=en&region=us'}}, 'drawOdds': {'moneyLine': 700.0}, 'links': [{'language': 'en-US', 'rel': ['home', 'desktop', 'bets', 'draftkings'], 'href': 'https://sportsbook.draftkings.com/gateway?s=__s__&wpcid=__wpcid__&wpsrc=413&wpcn=ESPN&wpscn=Widget&wpcrn=BetSlipDeepLink&wpscid=__wpscid__&wpcrid=xx&preurl=https%3A%2F%2Fsportsbook.draftkings.com%2Fevent%2F33255031%3Foutcomes%3D0ML82492094_1', 'text': 'Home Bet', 'shortText': 'Home Bet', 'isExternal': True, 'isPremium': False}, {'language': 'en-US', 'rel': ['away', 'desktop', 'bets', 'draftkings'], 'href': 'https://sportsbook.draftkings.com/gateway?s=__s__&wpcid=__wpcid__&wpsrc=413&wpcn=ESPN&wpscn=Widget&wpcrn=BetSlipDeepLink&wpscid=__wpscid__&wpcrid=xx&preurl=https%3A%2F%2Fsportsbook.draftkings.com%2Fevent%2F33255031%3Foutcomes%3D0ML82492094_3', 'text': 'Away Bet', 'shortText': 'Away Bet', 'isExternal': True, 'isPremium': False}, {'language': 'en-US', 'rel': ['draw', 'desktop', 'bets', 'draftkings'], 'href': 'https://sportsbook.draftkings.com/gateway?s=__s__&wpcid=__wpcid__&wpsrc=413&wpcn=ESPN&wpscn=Widget&wpcrn=BetSlipDeepLink&wpscid=__wpscid__&wpcrid=xx&preurl=https%3A%2F%2Fsportsbook.draftkings.com%2Fevent%2F33255031%3Foutcomes%3D0ML82492094_2', 'text': 'Draw Bet', 'shortText': 'Draw Bet', 'isExternal': True, 'isPremium': False}, {'language': 'en-US', 'rel': ['homeSpread', 'desktop', 'bets'], 'href': 'https://sportsbook.draftkings.com/gateway?s=__s__&wpcid=__wpcid__&wpsrc=413&wpcn=ESPN&wpscn=Widget&wpcrn=BetSlipDeepLink&wpscid=__wpscid__&wpcrid=xx&preurl=https%3A%2F%2Fsportsbook.draftkings.com%2Fevent%2F33255031%3Foutcomes%3D0HC82492155N250_1', 'text': 'Home Point Spread', 'shortText': 'Home Point Spread', 'isExternal': True, 'isPremium': False}, {'language': 'en-US', 'rel': ['awaySpread', 'desktop', 'bets'], 'href': 'https://sportsbook.draftkings.com/gateway?s=__s__&wpcid=__wpcid__&wpsrc=413&wpcn=ESPN&wpscn=Widget&wpcrn=BetSlipDeepLink&wpscid=__wpscid__&wpcrid=xx&preurl=https%3A%2F%2Fsportsbook.draftkings.com%2Fevent%2F33255031%3Foutcomes%3D0HC82492155P250_3', 'text': 'Away Point Spread', 'shortText': 'Away Point Spread', 'isExternal': True, 'isPremium': False}, {'language': 'en-US', 'rel': ['over', 'desktop', 'bets'], 'href': 'https://sportsbook.draftkings.com/gateway?s=__s__&wpcid=__wpcid__&wpsrc=413&wpcn=ESPN&wpscn=Widget&wpcrn=BetSlipDeepLink&wpscid=__wpscid__&wpcrid=xx&preurl=https%3A%2F%2Fsportsbook.draftkings.com%2Fevent%2F33255031%3Foutcomes%3D0OU82492140O250_1', 'text': 'Over Odds', 'shortText': 'Over Odds', 'isExternal': True, 'isPremium': False}, {'language': 'en-US', 'rel': ['under', 'desktop', 'bets'], 'href': 'https://sportsbook.draftkings.com/gateway?s=__s__&wpcid=__wpcid__&wpsrc=413&wpcn=ESPN&wpscn=Widget&wpcrn=BetSlipDeepLink&wpscid=__wpscid__&wpcrid=xx&preurl=https%3A%2F%2Fsportsbook.draftkings.com%2Fevent%2F33255031%3Foutcomes%3D0OU82492140U250_3', 'text': 'Under Odds', 'shortText': 'Under Odds', 'isExternal': True, 'isPremium': False}, {'language': 'en-US', 'rel': ['game', 'desktop', 'bets'], 'href': 'https://sportsbook.draftkings.com/gateway?s=__s__&wpcid=__wpcid__&wpsrc=413&wpcn=ESPN&wpscn=Widget&wpcrn=BetSlipDeepLink&wpscid=__wpscid__&wpcrid=xx&preurl=https%3A%2F%2Fsportsbook.draftkings.com%2Fevent%2F33255031', 'text': 'Game', 'shortText': 'Game', 'isExternal': True, 'isPremium': False}], 'moneylineWinner': False, 'spreadWinner': False, 'open': {'over': {'value': 1.64, 'displayValue': '20/31', 'alternateDisplayValue': '-155', 'decimal': 1.64, 'fraction': '20/31', 'american': '-155'}, 'under': {'value': 2.1, 'displayValue': '11/10', 'alternateDisplayValue': '+110', 'decimal': 2.1, 'fraction': '11/10', 'american': '+110'}, 'total': {'alternateDisplayValue': '2.5', 'american': '2.5'}, 'draw': {'value': 7.0, 'displayValue': '6/1', 'alternateDisplayValue': '+600', 'decimal': 7.0, 'fraction': '6/1', 'american': '+600'}}, 'close': {'over': {'value': 1.6, 'displayValue': '20/33', 'alternateDisplayValue': '-165', 'decimal': 1.6, 'fraction': '20/33', 'american': '-165'}, 'under': {'value': 2.3, 'displayValue': '13/10', 'alternateDisplayValue': '+130', 'decimal': 2.3, 'fraction': '13/10', 'american': '+130'}, 'total': {'alternateDisplayValue': '2.5', 'american': '2.5'}, 'draw': {'value': 8.0, 'displayValue': '7/1', 'alternateDisplayValue': '+700', 'decimal': 8.0, 'fraction': '7/1', 'american': '+700'}}, 'current': {'over': {'value': 1.6, 'displayValue': '20/33', 'alternateDisplayValue': '-165', 'decimal': 1.6, 'fraction': '20/33', 'american': '-165'}, 'under': {'value': 2.3, 'displayValue': '13/10', 'alternateDisplayValue': '+130', 'decimal': 2.3, 'fraction': '13/10', 'american': '+130'}, 'total': {'alternateDisplayValue': '2.5', 'american': '2.5'}, 'draw': {'value': 8.0, 'displayValue': '7/1', 'alternateDisplayValue': '+700', 'decimal': 8.0, 'fraction': '7/1', 'american': '+700'}}}, {'$ref': 'http://sports.core.api.espn.com/v2/sports/soccer/leagues/caf.nations/events/732133/competitions/732133/odds/2000?lang=en&region=us', 'provider': {'id': '2000', 'name': 'Bet 365', 'priority': 0}, 'awayTeamOdds': {'team': {'$ref': 'http://sports.core.api.espn.com/v2/sports/soccer/leagues/caf.nations/seasons/2025/teams/8601?lang=en&region=us'}, 'odds': {'summary': '100/1', 'value': 101.0, 'handicap': 0.0}}, 'homeTeamOdds': {'team': {'$ref': 'http://sports.core.api.espn.com/v2/sports/soccer/leagues/caf.nations/seasons/2025/teams/2869?lang=en&region=us'}, 'odds': {'summary': '1/33', 'value': 1.03, 'handicap': 0.0}}, 'drawOdds': {'summary': '14/1', 'value': 15.0, 'handicap': 0.0}, 'bettingOdds': {'homeTeam': {'$ref': 'http://sports.core.api.espn.com/v2/sports/soccer/leagues/caf.nations/seasons/2025/teams/2869?lang=en&region=us'}, 'awayTeam': {'$ref': 'http://sports.core.api.espn.com/v2/sports/soccer/leagues/caf.nations/seasons/2025/teams/8601?lang=en&region=us'}, 'teamOdds': {}, 'playerOdds': {}}, 'links': [{'language': 'en-US', 'rel': ['home', 'desktop', 'bets', 'bet-365'], 'href': 'https://www.bet365.com/dl/sportsbookredirect?affiliate=365_307577&bet=1&bs=186749711-223460991~1/33', 'text': 'Home Bet', 'shortText': 'Home Bet', 'isExternal': True, 'isPremium': False}, {'language': 'en-US', 'rel': ['away', 'desktop', 'bets', 'bet-365'], 'href': 'https://www.bet365.com/dl/sportsbookredirect?affiliate=365_307577&bet=1&bs=186749711-223460999~100/1', 'text': 'Away Bet', 'shortText': 'Away Bet', 'isExternal': True, 'isPremium': False}, {'language': 'en-US', 'rel': ['draw', 'desktop', 'bets', 'bet-365'], 'href': 'https://www.bet365.com/dl/sportsbookredirect?affiliate=365_307577&bet=1&bs=186749711-223460995~14/1', 'text': 'Draw Bet', 'shortText': 'Draw Bet', 'isExternal': True, 'isPremium': False}], 'moneylineWinner': False, 'spreadWinner': False}]}",,
732134,2025-12-22T14:00Z,Mali;Zambia,"{'count': 2, 'pageIndex': 1, 'pageSize': 25, 'pageCount': 1, 'items': [{'$ref': 'http://sports.core.api.espn.com/v2/sports/soccer/leagues/caf.nations/events/732134/competitions/732134/odds/100?lang=en&region=us', 'provider': {'$ref': 'http://sports.core.api.espn.com/v2/sports/soccer/leagues/caf.nations/providers/100?lang=en&region=us', 'id': '100', 'name': 'DraftKings', 'priority': 1}, 'details': 'MLI -0.5', 'overUnder': 2.5, 'spread': -0.5, 'overOdds': 145.0, 'underOdds': -190.0, 'awayTeamOdds': {'favorite': False, 'underdog': True, 'moneyLine': 425, 'spreadOdds': 100.0, 'open': {'favorite': False, 'pointSpread': {'alternateDisplayValue': '+0.5', 'american': '+0.5'}, 'spread': {'value': 2.3, 'displayValue': '13/10', 'alternateDisplayValue': '+130', 'decimal': 2.3, 'fraction': '13/10', 'american': '+130'}, 'moneyLine': {'value': 6.0, 'displayValue': '5/1', 'alternateDisplayValue': '+500', 'decimal': 6.0, 'fraction': '5/1', 'american': '+500'}}, 'close': {'pointSpread': {'alternateDisplayValue': '+0.5', 'american': '+0.5'}, 'spread': {'value': 2.0, 'displayValue': '1/1', 'alternateDisplayValue': 'EVEN', 'decimal': 2.0, 'fraction': '1/1', 'american': 'EVEN'}, 'moneyLine': {'value': 5.25, 'displayValue': '17/4', 'alternateDisplayValue': '+425', 'decimal': 5.25, 'fraction': '17/4', 'american': '+425'}}, 'current': {'pointSpread': {'alternateDisplayValue': '+0.5', 'american': '+0.5'}, 'spread': {'value': 2.0, 'displayValue': '1/1', 'alternateDisplayValue': 'EVEN', 'decimal': 2.0, 'fraction': '1/1', 'american': 'EVEN'}, 'moneyLine': {'value': 5.25, 'displayValue': '17/4', 'alternateDisplayValue': '+425', 'decimal': 5.25, 'fraction': '17/4', 'american': '+425'}}, 'team': {'$ref': 'http://sports.core.api.espn.com/v2/sports/soccer/leagues/caf.nations/seasons/2025/teams/4277?lang=en&region=us'}}, 'homeTeamOdds': {'favorite': True, 'underdog': False, 'moneyLine': -130, 'spreadOdds': -140.0, 'open': {'favorite': True, 'pointSpread': {'alternateDisplayValue': '-0.5', 'american': '-0.5'}, 'spread': {'value': 1.5, 'displayValue': '1/2', 'alternateDisplayValue': '-200', 'decimal': 1.5, 'fraction': '1/2', 'american': '-200'}, 'moneyLine': {'value': 1.55, 'displayValue': '5/9', 'alternateDisplayValue': '-180', 'decimal': 1.55, 'fraction': '5/9', 'american': '-180'}}, 'close': {'pointSpread': {'alternateDisplayValue': '-0.5', 'american': '-0.5'}, 'spread': {'value': 1.71, 'displayValue': '5/7', 'alternateDisplayValue': '-140', 'decimal': 1.71, 'fraction': '5/7', 'american': '-140'}, 'moneyLine': {'value': 1.76, 'displayValue': '10/13', 'alternateDisplayValue': '-130', 'decimal': 1.76, 'fraction': '10/13', 'american': '-130'}}, 'current': {'pointSpread': {'alternateDisplayValue': '-0.5', 'american': '-0.5'}, 'spread': {'value': 1.71, 'displayValue': '5/7', 'alternateDisplayValue': '-140', 'decimal': 1.71, 'fraction': '5/7', 'american': '-140'}, 'moneyLine': {'value': 1.76, 'displayValue': '10/13', 'alternateDisplayValue': '-130', 'decimal': 1.76, 'fraction': '10/13', 'american': '-130'}}, 'team': {'$ref': 'http://sports.core.api.espn.com/v2/sports/soccer/leagues/caf.nations/seasons/2025/teams/2849?lang=en&region=us'}}, 'drawOdds': {'moneyLine': 235.0}, 'links': [{'language': 'en-US', 'rel': ['home', 'desktop', 'bets', 'draftkings'], 'href': 'https://sportsbook.draftkings.com/gateway?s=__s__&wpcid=__wpcid__&wpsrc=413&wpcn=ESPN&wpscn=Widget&wpcrn=BetSlipDeepLink&wpscid=__wpscid__&wpcrid=xx&preurl=https%3A%2F%2Fsportsbook.draftkings.com%2Fevent%2F33255030%3Foutcomes%3D0ML82492093_1', 'text': 'Home Bet', 'shortText': 'Home Bet', 'isExternal': True, 'isPremium': False}, {'language': 'en-US', 'rel': ['away', 'desktop', 'bets', 'draftkings'], 'href': 'https://sportsbook.draftkings.com/gateway?s=__s__&wpcid=__wpcid__&wpsrc=413&wpcn=ESPN&wpscn=Widget&wpcrn=BetSlipDeepLink&wpscid=__wpscid__&wpcrid=xx&preurl=https%3A%2F%2Fsportsbook.draftkings.com%2Fevent%2F33255030%3Foutcomes%3D0ML82492093_3', 'text': 'Away Bet', 'shortText': 'Away Bet', 'isExternal': True, 'isPremium': False}, {'language': 'en-US', 'rel': ['draw', 'desktop', 'bets', 'draftkings'], 'href': 'https://sportsbook.draftkings.com/gateway?s=__s__&wpcid=__wpcid__&wpsrc=413&wpcn=ESPN&wpscn=Widget&wpcrn=BetSlipDeepLink&wpscid=__wpscid__&wpcrid=xx&preurl=https%3A%2F%2Fsportsbook.draftkings.com%2Fevent%2F33255030%3Foutcomes%3D0ML82492093_2', 'text': 'Draw Bet', 'shortText': 'Draw Bet', 'isExternal': True, 'isPremium': False}, {'language': 'en-US', 'rel': ['homeSpread', 'desktop', 'bets'], 'href': 'https://sportsbook.draftkings.com/gateway?s=__s__&wpcid=__wpcid__&wpsrc=413&wpcn=ESPN&wpscn=Widget&wpcrn=BetSlipDeepLink&wpscid=__wpscid__&wpcrid=xx&preurl=https%3A%2F%2Fsportsbook.draftkings.com%2Fevent%2F33255030%3Foutcomes%3D0HC82492285N50_1', 'text': 'Home Point Spread', 'shortText': 'Home Point Spread', 'isExternal': True, 'isPremium': False}, {'language': 'en-US', 'rel': ['awaySpread', 'desktop', 'bets'], 'href': 'https://sportsbook.draftkings.com/gateway?s=__s__&wpcid=__wpcid__&wpsrc=413&wpcn=ESPN&wpscn=Widget&wpcrn=BetSlipDeepLink&wpscid=__wpscid__&wpcrid=xx&preurl=https%3A%2F%2Fsportsbook.draftkings.com%2Fevent%2F33255030%3Foutcomes%3D0HC82492285P50_3', 'text': 'Away Point Spread', 'shortText': 'Away Point Spread', 'isExternal': True, 'isPremium': False}, {'language': 'en-US', 'rel': ['over', 'desktop', 'bets'], 'href': 'https://sportsbook.draftkings.com/gateway?s=__s__&wpcid=__wpcid__&wpsrc=413&wpcn=ESPN&wpscn=Widget&wpcrn=BetSlipDeepLink&wpscid=__wpscid__&wpcrid=xx&preurl=https%3A%2F%2Fsportsbook.draftkings.com%2Fevent%2F33255030%3Foutcomes%3D0OU82492237O250_1', 'text': 'Over Odds', 'shortText': 'Over Odds', 'isExternal': True, 'isPremium': False}, {'language': 'en-US', 'rel': ['under', 'desktop', 'bets'], 'href': 'https://sportsbook.draftkings.com/gateway?s=__s__&wpcid=__wpcid__&wpsrc=413&wpcn=ESPN&wpscn=Widget&wpcrn=BetSlipDeepLink&wpscid=__wpscid__&wpcrid=xx&preurl=https%3A%2F%2Fsportsbook.draftkings.com%2Fevent%2F33255030%3Foutcomes%3D0OU82492237U250_3', 'text': 'Under Odds', 'shortText': 'Under Odds', 'isExternal': True, 'isPremium': False}, {'language': 'en-US', 'rel': ['game', 'desktop', 'bets'], 'href': 'https://sportsbook.draftkings.com/gateway?s=__s__&wpcid=__wpcid__&wpsrc=413&wpcn=ESPN&wpscn=Widget&wpcrn=BetSlipDeepLink&wpscid=__wpscid__&wpcrid=xx&preurl=https%3A%2F%2Fsportsbook.draftkings.com%2Fevent%2F33255030', 'text': 'Game', 'shortText': 'Game', 'isExternal': True, 'isPremium': False}], 'moneylineWinner': False, 'spreadWinner': False, 'open': {'over': {'value': 2.15, 'displayValue': '23/20', 'alternateDisplayValue': '+115', 'decimal': 2.15, 'fraction': '23/20', 'american': '+115'}, 'under': {'value': 1.6, 'displayValue': '20/33', 'alternateDisplayValue': '-165', 'decimal': 1.6, 'fraction': '20/33', 'american': '-165'}, 'total': {'alternateDisplayValue': '2.5', 'american': '2.5'}, 'draw': {'value': 3.7, 'displayValue': '27/10', 'alternateDisplayValue': '+270', 'decimal': 3.7, 'fraction': '27/10', 'american': '+270'}}, 'close': {'over': {'value': 2.45, 'displayValue': '29/20', 'alternateDisplayValue': '+145', 'decimal': 2.45, 'fraction': '29/20', 'american': '+145'}, 'under': {'value': 1.52, 'displayValue': '10/19', 'alternateDisplayValue': '-190', 'decimal': 1.52, 'fraction': '10/19', 'american': '-190'}, 'total': {'alternateDisplayValue': '2.5', 'american': '2.5'}, 'draw': {'value': 3.35, 'displayValue': '47/20', 'alternateDisplayValue': '+235', 'decimal': 3.35, 'fraction': '47/20', 'american': '+235'}}, 'current': {'over': {'value': 2.45, 'displayValue': '29/20', 'alternateDisplayValue': '+145', 'decimal': 2.45, 'fraction': '29/20', 'american': '+145'}, 'under': {'value': 1.52, 'displayValue': '10/19', 'alternateDisplayValue': '-190', 'decimal': 1.52, 'fraction': '10/19', 'american': '-190'}, 'total': {'alternateDisplayValue': '2.5', 'american': '2.5'}, 'draw': {'value': 3.35, 'displayValue': '47/20', 'alternateDisplayValue': '+235', 'decimal': 3.35, 'fraction': '47/20', 'american': '+235'}}}, {'$ref': 'http://sports.core.api.espn.com/v2/sports/soccer/leagues/caf.nations/events/732134/competitions/732134/odds/2000?lang=en&region=us', 'provider': {'id': '2000', 'name': 'Bet 365', 'priority': 0}, 'awayTeamOdds': {'team': {'$ref': 'http://sports.core.api.espn.com/v2/sports/soccer/leagues/caf.nations/seasons/2025/teams/4277?lang=en&region=us'}, 'odds': {'summary': '500/1', 'value': 501.0, 'handicap': 0.0}}, 'homeTeamOdds': {'team': {'$ref': 'http://sports.core.api.espn.com/v2/sports/soccer/leagues/caf.nations/seasons/2025/teams/2849?lang=en&region=us'}, 'odds': {'summary': '1/50', 'value': 1.02, 'handicap': 0.0}}, 'drawOdds': {'summary': '18/1', 'value': 19.0, 'handicap': 0.0}, 'bettingOdds': {'homeTeam': {'$ref': 'http://sports.core.api.espn.com/v2/sports/soccer/leagues/caf.nations/seasons/2025/teams/2849?lang=en&region=us'}, 'awayTeam': {'$ref': 'http://sports.core.api.espn.com/v2/sports/soccer/leagues/caf.nations/seasons/2025/teams/4277?lang=en&region=us'}, 'teamOdds': {}, 'playerOdds': {}}, 'links': [{'language': 'en-US', 'rel': ['home', 'desktop', 'bets', 'bet-365'], 'href': 'https://www.bet365.com/dl/sportsbookredirect?affiliate=365_307577&bet=1&bs=186788442-228176886~1/50', 'text': 'Home Bet', 'shortText': 'Home Bet', 'isExternal': True, 'isPremium': False}, {'language': 'en-US', 'rel': ['away', 'desktop', 'bets', 'bet-365'], 'href': 'https://www.bet365.com/dl/sportsbookredirect?affiliate=365_307577&bet=1&bs=186788442-228176893~500/1', 'text': 'Away Bet', 'shortText': 'Away Bet', 'isExternal': True, 'isPremium': False}, {'language': 'en-US', 'rel': ['draw', 'desktop', 'bets', 'bet-365'], 'href': 'https://www.bet365.com/dl/sportsbookredirect?affiliate=365_307577&bet=1&bs=186788442-228176888~18/1', 'text': 'Draw Bet', 'shortText': 'Draw Bet', 'isExternal': True, 'isPremium': False}], 'moneylineWinner': False, 'spreadWinner': False}]}",,
